step,observation,action,reward,done,total_reward
264,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 6 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
265,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 6 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
266,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Do,0.0,False,-0.4
267,"You took action do.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
268,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
269,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
270,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
271,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
272,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.1,False,-0.5
273,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
274,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
275,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
276,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 2 steps to your east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
277,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
278,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
279,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
280,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
281,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
282,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Move West,0.0,False,-0.5
283,"You took action move_west.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 5 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
284,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 5 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
285,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 6 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
286,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 6 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
287,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 6 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
288,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 6 steps to your south-east

You face grass at your front.

Your status:
- health: 4/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.1,False,-0.6
289,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
290,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
291,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 6 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
292,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 5 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
293,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
294,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
295,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
296,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
297,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
298,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
299,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
300,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
301,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
302,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
303,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.6
304,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 3/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.1,False,-0.7
305,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
306,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
307,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Place Table,0.0,False,-0.7
308,"You took action place_table.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
309,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
310,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
311,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
312,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,-0.7
313,"You took action make_wood_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
314,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
315,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
316,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
317,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
318,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
319,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
320,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 2/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.1,False,-0.7999999999999999
321,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
322,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
323,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
324,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
325,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
326,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
327,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
328,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
329,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
330,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
331,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
332,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
333,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
334,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
335,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7999999999999999
336,"You took action make_stone_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 1/9
- food: 0/9
- drink: 0/9
- energy: 0/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.1,True,-0.8999999999999999
